time,lat_0_lon_0,lat_0_lon_1,lat_0_lon_2,lat_0_lon_3,lat_0_lon_4,lat_1_lon_0,lat_1_lon_1,lat_1_lon_2,lat_1_lon_3,lat_1_lon_4,lat_2_lon_0,lat_2_lon_1,lat_2_lon_2,lat_2_lon_3,lat_2_lon_4,lat_3_lon_0,lat_3_lon_1,lat_3_lon_2,lat_3_lon_3,lat_3_lon_4,lat_4_lon_0,lat_4_lon_1,lat_4_lon_2,lat_4_lon_3,lat_4_lon_4
1078225,,,0.7563045469055265,0.8687364764180969,0.9141578544256689,,,,0.7339543450287848,0.9673497327273053,,,,0.5673291840838997,0.900339181222307,,,,,,,,,,
1078226,,,0.7667186194645819,0.8727819430660375,0.9057464881279704,,,,0.7393616519344481,0.960780856190055,,,,0.5757806045068253,0.9031830241134338,,,,,,,,,,
1078227,,,0.7883478470872353,0.902381941608891,0.9200458108340579,,,,0.7639548848239095,0.9729172561338773,,,,0.5867954889442877,0.9144382333022589,,,,,,,,,,
1078228,,,0.7936750457424443,0.926855012122671,0.9419954714585284,,,,0.7843023804392945,0.9967094065187958,,,,0.6063018479299028,0.9357870820483223,,,,,,,,,,
1078229,,,0.783861785061796,0.9241313316072257,0.9459608298560147,,,,0.78506340881861,1.004439852687633,,,,0.6257681527902909,0.9424360668360268,,,,,,,,,,
1078230,,,0.7750899316370533,0.9147186121788489,0.9403532523242157,,,,0.7868257903286041,0.9969096771449315,,,,0.6634991387542528,0.9530504100212178,,,,,,,,,,
1078231,,,0.7528598921359929,0.8960533898230035,0.9262141461190367,,,,0.7891088754665508,1.001155414419008,,,,0.71220495503045,1.0060420176967186,,,,,,,,,,
1078232,,,0.7095213286402319,0.8661730124035601,0.9154796405581644,,,,0.749935940994412,1.0105681338473849,,,,0.6990271478307223,1.0543873468458715,,,,,,,,,,
1078233,,,0.6605351334874447,0.8173870878769087,0.890886407668703,,,,0.6824847941119152,0.9860950633336049,,,,0.6318563798248155,1.0173372810107708,,,,,,,,,,
1078234,,,0.6189188973764506,0.7687213257259387,0.8496306586847531,,,,0.6123500208392003,0.9259337672424468,,,,0.5580366270312042,0.9265345791208539,,,,,,,,,,
1078235,,,0.5895191694597329,0.7297887160051626,0.8091359380801187,,,,0.5696122692218464,0.864050143766522,,,,0.5105324345118211,0.8469470322945349,,,,,,,,,,
1078236,,,0.5767018493870494,0.717211720683842,0.7956777520038011,,,,0.5690114573434394,0.8412192923870545,,,,0.4818536808491918,0.8015657084121901,,,,,,,,,,
1078237,,,0.5632036091855046,0.72017572595065,0.8137021083560122,,,,0.5873562466974676,0.8542368830858738,,,,0.46687343801424297,0.7759711223920502,,,,,,,,,,
1078238,,,0.5360068581562794,0.6970244415693655,0.8046899301799066,,,,0.568010104212761,0.8398574521293319,,,,0.44360199125727706,0.7557437891523466,,,,,,,,,,
1078239,,,0.5404528660564915,0.7185735609415645,0.8386558283725178,,,,0.5614412276755106,0.8398975062545591,,,,0.42377519926984475,0.7362374301667315,,,,,,,,,,
1078240,,,0.5145378470345346,0.6751949433205765,0.7849432464429287,,,,0.521747589575419,0.7844225428149759,,,,0.4043088944094567,0.6880122633932599,,,,,,,,,,
1078241,,,0.4936295936659697,0.6386655811134285,0.735196022910826,,,,0.48742120425576363,0.7323922341449265,,,,0.3836409657922547,0.6459954860299945,,,,,,,,,,
1078242,,,0.4770071316967083,0.6141124023491943,0.6954222765602801,,,,0.46459035287629624,0.6882125340193956,,,,0.3698623467141199,0.6109481264562505,,,,,,,,,,
1078243,,,0.45814163871472735,0.5891186282074615,0.6626179479992558,,,,0.4477676202808991,0.6537259321988317,,,,0.3581665421477963,0.586314839441562,,,,,,,,,,
1078244,,,0.44480361501409105,0.5618818230530092,0.6281714003039189,,,,0.43531078733525985,0.6228041475234828,,,,0.3466710082076083,0.5670087510820826,,,,,,,,,,
1078245,,,0.44380226188341265,0.5507467762398653,0.6054206571749058,,,,0.4540561179415594,0.6088252578192124,,,,0.3571251348918907,0.5661275603270856,,,,,,,,,,
1078246,,,0.42742012466551416,0.5355662627787809,0.5870758678208776,,,,0.45669969020655043,0.6031776261621862,,,,0.3588074081514304,0.5839115919279338,,,,,,,,,,
1078247,,,0.41612486135146187,0.5203857493176964,0.568010104212761,,,,0.4588626129688158,0.6068225515578556,,,,0.36269265829846264,0.6141524564744214,,,,,,,,,,
1078248,,,0.4031072706526426,0.504644478103432,0.5505465056137298,,,,0.4514125456765685,0.6062217396794486,,,,0.3554829157575782,0.6308550266941371,,,,,,,,,,
1078249,,,0.3893286515745079,0.4882222867603063,0.5338439353940141,,,,0.43350835170003876,0.5934444737319922,,,,0.3375787217810484,0.6151538096050998,,,,,,,,,,
1078250,,,0.38131782652908075,0.4743635594317174,0.5180626100545226,,,,0.41504339997032913,0.5764214705104594,,,,0.32151701756496687,0.5859142981892906,,,,,,,,,,
1078251,,,0.39145152021154617,0.4685957653990098,0.5035229625970722,,,,0.4046293274112739,0.5601594956682423,,,,0.30673704535615376,0.5543115933850805,,,,,,,,,,
1078252,,,0.40723284555103767,0.474844208934443,0.4968339236841406,,,,0.40943582243853016,0.5490645029803257,,,,0.3005286559459477,0.5231895380835959,,,,,,,,,,
1078253,,,0.41203934057829394,0.47332215217581186,0.4882222867603063,,,,0.4088750646853503,0.5365676159094593,,,,0.3046141767191157,0.5065270219891074,,,,,,,,,,
1078254,,,0.41268020658192817,0.4685957653990098,0.47496437131012437,,,,0.4024263505237814,0.5144977929093074,,,,0.3143072750240825,0.4886228280125777,,,,,,,,,,
1078255,,,0.4115987452007954,0.4650710023790219,0.4628680254915294,,,,0.39525666210812405,0.49190726628120285,,,,0.32492161820927357,0.4770471858219354,,,,,,,,,,
1078256,,,0.4000631571353803,0.461305914607671,0.45790131396336453,,,,0.394936229106307,0.48281497985464306,,,,0.33072946636720824,0.4752447501867143,,,,,,,,,,
1078257,,,0.38680524168519836,0.45689996083268614,0.4591029377201786,,,,0.3863245921824727,0.482534600978053,,,,0.33825964190990976,0.48325557523214147,,,,,,,,,,
1078258,,,0.3695018595870757,0.4517730328036127,0.4608252651049455,,,,0.3780333882604556,0.4835359541087314,,,,0.33117006174470665,0.4856988768709968,,,,,,,,,,
1078259,,,0.3567646477648465,0.4470867001520379,0.463949486872662,,,,0.3697021302132114,0.48445719898895556,,,,0.3205156644342886,0.48261470922850735,,,,,,,,,,
1078260,,,0.3454293303255671,0.4353908955857142,0.4621069971122138,,,,0.35299955999349575,0.47836897195443095,,,,0.3062163417282011,0.4697973891558238,,,,,,,,,,
1078261,,,0.3378991547828656,0.4224934672625764,0.45694001495791325,,,,0.3435467864398918,0.4718401495424078,,,,0.2901946916373468,0.44824826978362475,,,,,,,,,,
1078262,,,0.326243404341769,0.4103570673187542,0.4541762803172409,,,,0.33237168550152085,0.46603230138447305,,,,0.2740128250455838,0.4268593669123343,,,,,,,,,,
1078263,,,0.31354624664476693,0.39325395584676726,0.43951647048410913,,,,0.31719117204043634,0.4486888651611233,,,,0.2611554508476732,0.41083771682147985,,,,,,,,,,
1078264,,,0.30024827706935775,0.3735072721097893,0.41868832536599854,,,,0.3019706044541246,0.4262585550339272,,,,0.25046099941202793,0.39085070833313906,,,,,,,,,,
1078265,,,0.28747101112190143,0.35424123787553696,0.3953768244838055,,,,0.28670998274258586,0.40270672940037133,,,,0.2406877928566069,0.37058332096820834,,,,,,,,,,
1078266,,,0.2754547735537607,0.33721823465400425,0.37482905824228474,,,,0.2756950983051236,0.3826396126615763,,,,0.23568102720321482,0.35580334875939523,,,,,,,,,,
1078267,,,0.26604205412538384,0.3234396155758694,0.35808643389734196,,,,0.27168968578241004,0.36617736719322347,,,,0.2372431380870732,0.3453892762003399,,,,,,,,,,
1078268,,,0.3047743932200242,0.3292074096085771,0.3455494927012486,,,,0.2857486837371346,0.3538807507484927,,,,0.23275707606163398,0.33581634027105456,,,,,,,,,,
1078269,,,0.2962829186718714,0.339501319791951,0.3402222940460393,,,,0.28502770948304623,0.34731187421124243,,,,0.22742987740642495,0.32972811323652973,,,,,,,,,,
1078270,,,0.27056817027605007,0.317671821543162,0.32107642218746846,,,,0.26299794060812154,0.3288869766067599,,,,0.2107273071867093,0.3118239192600001,,,,,,,,,,
1078271,,,0.25398576243201587,0.30181038795321613,0.31134326975727444,,,,0.25398576243201587,0.3198747984306545,,,,0.20271648214128213,0.297925137806184,,,,,,,,,,
1078272,,,0.2370428674609375,0.2868301451182673,0.2995273028152694,,,,0.24437277237750332,0.30833921036523937,,,,0.19526641484903484,0.2863494956155417,,,,,,,,,,
1078273,,,0.24216979549001083,0.286109170864179,0.28711052399485726,,,,0.23215626418322688,0.2971240553016412,,,,0.18845721356042167,0.2756149900546694,,,,,,,,,,
1078274,,,0.23103474867686713,0.27837872469534175,0.28666992861735885,,,,0.22955274604346299,0.2942401582852874,,,,0.19951215212311113,0.26884584289128344,,,,,,,,,,
1078275,,,0.21729618372395954,0.2607549095954018,0.27493406992580804,,,,0.2273097150307435,0.2871505781200845,,,,0.2026764280160549,0.2783386705701145,,,,,,,,,,
1078276,,,0.2139716913301073,0.2459348832613617,0.2672036237569708,,,,0.23323772556435962,0.2891532843814413,,,,0.2022358326385565,0.2811024052107869,,,,,,,,,,
1078277,,,0.21409185370578854,0.24509374663159167,0.2643998349910712,,,,0.2580312290799567,0.30124963020003626,,,,0.210927577812845,0.2841465187280492,,,,,,,,,,
1078278,,,0.2057205415333172,0.23940606084933846,0.26772432738492347,,,,0.255507819190647,0.3187532829242945,,,,0.20495951315400163,0.2857887378623618,,,,,,,,,,
1078279,,,0.19666830923198453,0.2293925295425545,0.26407940198925406,,,,0.2408880634827426,0.3141070043979468,,,,0.19546668547517054,0.2738125544194481,,,,,,,,,,
1078280,,,0.19210213895609107,0.21993975598895044,0.2597135023394963,,,,0.2277503104082419,0.2995273028152694,,,,0.18256925715203276,0.25775085020336674,,,,,,,,,,
1078281,,,0.1846520716638438,0.21493299033555857,0.2586320409583638,,,,0.21517331508692128,0.2891532843814413,,,,0.18096709214294737,0.24397223112523192,,,,,,,,,,
1078282,,,0.24509374663159167,0.22262338237916857,0.2995273028152694,,,,0.21188887681829627,0.2973243259277769,,,,0.19454544059494627,0.2524236515481577,,,,,,,,,,
1078283,,,0.34306613693716614,0.28767128174803713,0.3428258121858032,,,,0.2485784555263526,0.3145075456502182,,,,0.21465261145896863,0.2710488197787757,,,,,,,,,,
1078284,,,0.4111180956980699,0.37446857111524057,0.41868832536599854,,,,0.3407830517992192,0.363974390305731,,,,0.25558792744110126,0.29295842627801916,,,,,,,,,,
1078285,,,0.4726011779217234,0.45770104333722883,0.5194645044374723,,,,0.41548399534782765,0.45770104333722883,,,,0.30169022557753467,0.3632133619264154,,,,,,,,,,
1078286,,,0.5435770878242081,0.5616414983016463,0.6224036062712114,,,,0.46422986574925196,0.5677297253361709,,,,0.31114299913113874,0.43567127446230414,,,,,,,,,,
1078287,,,0.5994926466412898,0.6924983254186992,0.7577064412884763,,,,0.5230693757079146,0.6734726159358096,,,,0.30529509684797684,0.488422557386442,,,,,,,,,,
1078288,,,0.6434720761406849,0.7921529889838131,0.8851586677612225,,,,0.5736577358697871,0.7836214603104332,,,,0.32191755881723827,0.5433768171980724,,,,,,,,,,
1078289,,,0.7274255226167616,0.86757490678651,0.9571759849196129,,,,0.601935948280145,0.8629286282601621,,,,0.35023582535282327,0.5973297238790244,,,,,,,,,,
1078290,,,0.8186287657589499,0.9546125209050761,0.9990725999071969,,,,0.6377443362332045,0.9121551481643121,,,,0.37526965361978326,0.6345400062150336,,,,,,,,,,
1078291,,,0.8784696288482909,1.03860602150638,1.0422509469020493,,,,0.6694672034130961,0.9431570410901153,,,,0.39625801523880244,0.6592133473549493,,,,,,,,,,
1078292,,,0.9539716549014419,1.1019315934904816,1.0811835566228254,,,,0.6790801934676086,0.9537313301500792,,,,0.40879495643489594,0.677117541331479,,,,,,,,,,
1078293,,,1.0180983093900864,1.153601415033487,1.1118249624215844,,,,0.6941004904277845,0.9597394489341495,,,,0.42677925866187993,0.6870509643878087,,,,,,,,,,
1078294,,,1.0730525692017168,1.2576219782483589,1.1995034425437847,,,,0.7476128017312381,0.9665887043479897,,,,0.43607181571457543,0.6645806001353854,,,,,,,,,,
1078295,,,1.1495559483855462,1.3839126350895181,1.2994384849854885,,,,0.8568003471004104,0.9884182025967787,,,,0.491346508528023,0.6639397341317513,,,,,,,,,,
1078296,,,1.2420809776602302,1.4989080286166252,1.3589989691982396,,,,0.9351862701699152,0.9954677286367546,,,,0.5316009043812945,0.6790801934676086,,,,,,,,,,
1078297,,,1.3695732582582034,1.6037296743360396,1.3681313097500265,,,,0.973117526760013,0.9806877564279415,,,,0.5236301334610944,0.6711094225474086,,,,,,,,,,
1078298,,,1.5188950371049659,1.7207678282497305,1.399253365051511,,,,1.0386460756316072,0.976401965028638,,,,0.5044842616025235,0.6377843903584316,,,,,,,,,,
1078299,,,1.5931153311508486,1.802838730840132,1.493020072208236,,,,1.1470725926214638,1.0327981733484453,,,,0.5215873730745105,0.6123900749644274,,,,,,,,,,
1078300,,,1.55197974454258,1.8425323689402235,1.6213134353107521,,,,1.1923738082533544,1.1244820659933592,,,,0.5561540831455287,0.6171565158664566,,,,,,,,,,
1078301,,,1.4441139853059033,1.8623191068024285,1.7426774347489737,,,,1.190451210242452,1.2275413302027798,,,,0.5823094269188485,0.65528804308269,,,,,,,,,,
1078302,,,1.3228701482433631,1.8260300693466436,1.8243077419618767,,,,1.1395023629535352,1.294271502831188,,,,0.5782239061456805,0.6956626013116429,,,,,,,,,,
1078303,,,1.2087158913460259,1.6835976000389485,1.830315860745947,,,,1.052464748834969,1.3042049258875177,,,,0.5483435287262373,0.6926184877943805,,,,,,,,,,
1078304,,,1.11230561192431,1.5043954437727427,1.739753483607393,,,,0.9482439149939614,1.2661134527965117,,,,0.5073281044936502,0.656770045716094,,,,,,,,,,
1078305,,,1.0342801759818494,1.3506677111509953,1.5974812308006063,,,,0.8392165861256977,1.195417921770617,,,,0.46763446639355855,0.6224036062712114,,,,,,,,,,
1078306,,,1.0015559556712792,1.2591039808817628,1.4541675707379143,,,,0.7918325559819961,1.1079797663997792,,,,0.47812864720306814,0.6094661238228466,,,,,,,,,,
1078307,,,0.9612214515675535,1.190731589119042,1.3479440306355501,,,,0.7612712584336914,1.0334790934773066,,,,0.47516464193626007,0.6096663944489822,,,,,,,,,,
1078308,,,0.9049454056234276,1.1175927564542918,1.265072045540606,,,,0.7265042777365375,0.9850536560776993,,,,0.46282797136630227,0.6254076656632466,,,,,,,,,,
1078309,,,0.8464663827918093,1.0366433693702504,1.1758314545345474,,,,0.6711895307978629,0.9326628602806057,,,,0.44436301963659264,0.6406682873747853,,,,,,,,,,
1078310,,,0.7942758576208513,0.9605405314386922,1.0838271288878163,,,,0.6206812788864445,0.8814336341150989,,,,0.4270996916636971,0.6448739705236346,,,,,,,,,,
1078311,,,0.7080393260068278,0.8530352593290595,0.9639050779577716,,,,0.5642450164414102,0.8132615129785137,,,,0.4121194488287483,0.6318563798248155,,,,,,,,,,
1078312,,,0.6739132113133082,0.7964788345083438,0.8919278149246086,,,,0.5286368991144864,0.7713248438657024,,,,0.39485612085585264,0.6165557039880496,,,,,,,,,,
1078313,,,0.6453546200263602,0.746411177974424,0.8267196990548313,,,,0.49859630519413456,0.7305497443844782,,,,0.3792350120172697,0.5940853397356264,,,,,,,,,,
1078314,,,0.6241259336559782,0.702471802600256,0.7688815422268472,,,,0.47372269342808315,0.6922179465421092,,,,0.3648555810607279,0.5711343259804775,,,,,,,,,,
1078315,,,0.6083846624417139,0.6657421697669724,0.7184934526911103,,,,0.45629914895427903,0.6594136179810849,,,,0.35544286163235106,0.5534304026300835,,,,,,,,,,
1078316,,,0.5920025252238154,0.6369432537286618,0.6752750515710307,,,,0.4513724915513414,0.6325372999536768,,,,0.34715165771033396,0.5363272911580965,,,,,,,,,,
1078317,,,0.5697324315975277,0.6153941343564626,0.6393465012422899,,,,0.455978715952462,0.6117492089607933,,,,0.348072902590558,0.5245914324665457,,,,,,,,,,
1078318,,,0.5368479947860493,0.5959278294960746,0.6103473145778435,,,,0.4657919766331102,0.6030174096612777,,,,0.3485936062185109,0.5241508370890472,,,,,,,,,,
1078319,,,0.5086098365009185,0.578664501523179,0.5896793859606414,,,,0.47612594094171135,0.6023765436576435,,,,0.36165125104255713,0.5400923789294473,,,,,,,,,,
1078320,,,0.48662012175122094,0.5635240421873218,0.5737778982454685,,,,0.4851381191178169,0.609906719200345,,,,0.3781936047613642,0.5652063154468614,,,,,,,,,,
1078321,,,0.46703365451515144,0.5503061808623669,0.5597990085411981,,,,0.48581903924667824,0.6101069898264807,,,,0.3850028060499773,0.575420117379781,,,,,,,,,,
1078322,,,0.44824826978362475,0.537368698414002,0.5451792528332935,,,,0.4792501627094279,0.5983711311349299,,,,0.38816708194292104,0.5744588183743298,,,,,,,,,,
1078323,,,0.4289421814241453,0.5420149769403498,0.5603197121691509,,,,0.4778082142012511,0.6235251217775712,,,,0.3879267571915582,0.6069427139335369,,,,,,,,,,
1078324,,,0.4126000983314738,0.5205059116933778,0.541494273312397,,,,0.4616664017347153,0.5988918347628827,,,,0.3908907624583663,0.5947262057392606,,,,,,,,,,
1078325,,,0.3967787188667552,0.4934693771650611,0.5203056410672422,,,,0.4417194473716016,0.5740182229968314,,,,0.3931337934710859,0.5833107800495269,,,,,,,,,,
1078326,,,0.3850428601752044,0.4660723555097003,0.497835276814819,,,,0.4255375807798387,0.5498255313596413,,,,0.3957773657360768,0.5717751919841118,,,,,,,,,,
1078327,,,0.37526965361978326,0.4416793932463745,0.4760858868164842,,,,0.4109178250719342,0.5266341928531296,,,,0.3933340640972215,0.5532301320039478,,,,,,,,,,
1078328,,,0.3652160681877722,0.42357492864370905,0.4580214763390459,,,,0.39990294063447185,0.5068474549909245,,,,0.3864848086833813,0.5324820951362914,,,,,,,,,,
1078329,,,0.3521584233637258,0.4119992864530668,0.4432415041302328,,,,0.3919722238394989,0.4918271580307486,,,,0.37462878761614904,0.5118542206443165,,,,,,,,,,
1078330,,,0.33032892511493683,0.3972193142442537,0.4289822355493724,,,,0.3737876509863792,0.47732756469852544,,,,0.3535202636214485,0.4931889982884712,,,,,,,,,,
1078331,,,0.316550306036802,0.3929735769701773,0.4278607200430127,,,,0.3705032127177541,0.47692702344625404,,,,0.34731187421124243,0.486940554753038,,,,,,,,,,
1078332,,,0.30465423084434273,0.3934942805981301,0.43182607844049903,,,,0.3688609935834415,0.4799310828382892,,,,0.333933796385379,0.476045832691257,,,,,,,,,,
1078333,,,0.29391972528347043,0.39377465947472,0.43647235696684683,,,,0.3559235111350767,0.4728415026730862,,,,0.31562906115657796,0.46138602285812536,,,,,,,,,,
1078334,,,0.28246424546850957,0.38840740669428386,0.43627208634071113,,,,0.33886045378831686,0.4616664017347153,,,,0.2978450295557298,0.4462856176474951,,,,,,,,,,
1078335,,,0.27188995640854574,0.3807570687759009,0.4352306790848056,,,,0.3304891416158453,0.45694001495791325,,,,0.2855484131109989,0.4301037510557323,,,,,,,,,,
1078336,,,0.26283772410721284,0.371945161225931,0.4354309497109413,,,,0.3223982083199639,0.4515327080522499,,,,0.27673650556102913,0.4176068639848659,,,,,,,,,,
1078337,,,0.255507819190647,0.3612106556650586,0.43350835170003876,,,,0.31434732914930974,0.4447235067636368,,,,0.26968697952105325,0.4054304099158166,,,,,,,,,,
1078338,,,0.24581472088568024,0.34935463459782645,0.4287018566727825,,,,0.3066168829804725,0.4357914368379855,,,,0.26464015974243416,0.3920923862151803,,,,,,,,,,
1078339,,,0.23652216383298463,0.33661742277559714,0.4206109233769011,,,,0.29680362229982404,0.42353487451848193,,,,0.2628777782324401,0.3771521975054587,,,,,,,,,,
1078340,,,0.2319960476823184,0.3225584248208726,0.40799387393035325,,,,0.28666992861735885,0.404108623783321,,,,0.2600739894665405,0.36309319955073394,,,,,,,,,,
1078341,,,0.23572108132844205,0.3104220248770504,0.3919722238394989,,,,0.28258440784419103,0.3868452958104255,,,,0.2669632990056079,0.35584340288462235,,,,,,,,,,
1078342,,,0.23187588530663694,0.3041335272163901,0.38592405093020143,,,,0.29071539526529944,0.3832404245399833,,,,0.27116898215445717,0.3573654596432535,,,,,,,,,,
1078343,,,0.23572108132844205,0.30873975161751055,0.3948961749810799,,,,0.3114233780077287,0.4066320336726307,,,,0.27966045670260997,0.37242581072865666,,,,,,,,,,
1078344,,,0.24869861790203407,0.3304891416158453,0.429142452050281,,,,0.3458699257030655,0.455978715952462,,,,0.29924692393867947,0.40278683765082557,,,,,,,,,,
1078345,,,0.26928643826878185,0.3666980708211762,0.48706071712871946,,,,0.3898894093276879,0.5219478602015547,,,,0.3227586954470081,0.454817146320875,,,,,,,,,,
1078346,,,0.2890331220057598,0.4137616679630608,0.5536707273814463,,,,0.43426938007935434,0.5942055021113077,,,,0.3444279771948886,0.5104523262613667,,,,,,,,,,
1078347,,,0.2985259496845909,0.44965016416657455,0.605180332423543,,,,0.4523337905567927,0.6413091533784195,,,,0.3617714134182385,0.5619619313034634,,,,,,,,,,
1078348,,,0.3030921199604846,0.46643284263674445,0.6253676115380195,,,,0.44640578002317655,0.6536858780736046,,,,0.3726661354800195,0.594846368114942,,,,,,,,,,
1078349,,,0.3074179654850151,0.465111056504249,0.6155142967321441,,,,0.4309448876855021,0.6384653104872929,,,,0.37771295525863857,0.6006141621476495,,,,,,,,,,
1078350,,,0.31098278263023027,0.455978715952462,0.5926834453526766,,,,0.4196095702462227,0.6156344591078254,,,,0.38712567468701553,0.5939251232347178,,,,,,,,,,
1078351,,,0.3110228367554573,0.44260063812659867,0.5649259365702715,,,,0.41648534847850605,0.5930038783544938,,,,0.40134488914264865,0.5851933239352022,,,,,,,,,,
1078352,,,0.3089800763688735,0.43250699856936037,0.5404128119312643,,,,0.4230141708905292,0.5792653134015862,,,,0.41788724286145584,0.5853535404361108,,,,,,,,,,
1078353,,,0.30425368959207133,0.42561768903029307,0.5210666694465578,,,,0.43046423818277646,0.5752599008788726,,,,0.4331879186982217,0.5938049608590364,,,,,,,,,,
1078354,,,0.29295842627801916,0.4145226963423764,0.5041237744754793,,,,0.41892865011736136,0.5707738388534334,,,,0.4287018566727825,0.5944458268626706,,,,,,,,,,
1078355,,,0.2884323101273527,0.407353007926719,0.49374975604165106,,,,0.40683230429876627,0.5672490758334454,,,,0.4210114646291724,0.5958076671203932,,,,,,,,,,
1078356,,,0.28470727648122907,0.39874137100288487,0.4839364953610028,,,,0.3909308165835934,0.5566747867734815,,,,0.4048295980374095,0.5857540816883822,,,,,,,,,,
1078357,,,0.2813427299621498,0.3885275690699652,0.4717600412919535,,,,0.3697021302132114,0.5376891314158191,,,,0.3780333882604556,0.5640447458152745,,,,,,,,,,
1078358,,,0.274052879170811,0.37587046549819025,0.4561789865785977,,,,0.3445881936957973,0.5106125427622753,,,,0.34875382271941935,0.5323619327606101,,,,,,,,,,
